Date,Open,High,Low,Close,Volume
2025-07-28 17:43:00,213.996,213.996,213.96,213.96,89.0
2025-07-28 17:44:00,213.96,214.0,213.95,213.95,156.0
2025-07-28 17:45:00,213.98,213.995,213.95,213.96,708.0
2025-07-28 17:46:00,213.95,213.95,213.94,213.941,146.0
2025-07-28 17:47:00,213.94,213.95,213.94,213.95,795.0
2025-07-28 17:48:00,213.9495,213.95,213.93,213.95,11.0
2025-07-28 17:49:00,213.93,213.95,213.93,213.9392,178.0
2025-07-28 17:50:00,213.93,213.95,213.93,213.95,94.0
2025-07-28 17:51:00,213.91,213.94,213.91,213.915,8.0
2025-07-28 17:52:00,213.92,213.95,213.9,213.9,613.0
2025-07-28 17:53:00,213.91,213.94,213.9,213.93,521.0
2025-07-28 17:54:00,213.94,213.94,213.9,213.92,115.0
2025-07-28 17:55:00,213.91,213.94,213.9,213.94,843.0
2025-07-28 17:56:00,213.94,213.94,213.9012,213.905,105.0
2025-07-28 17:57:00,213.9,213.95,213.9,213.95,66.0
2025-07-28 17:58:00,213.92,213.95,213.9,213.92,30.0
2025-07-28 17:59:00,213.92,213.95,213.9,213.93,2027.0
2025-07-28 18:00:00,213.93,213.95,213.92,213.94,435.0
2025-07-28 18:01:00,213.92,213.95,213.92,213.92,202.0
2025-07-28 18:02:00,213.92,213.95,213.92,213.95,310.0
2025-07-28 18:03:00,213.947,213.99,213.947,213.99,1676.0
2025-07-28 18:04:00,213.99,214.0,213.9504,213.9512,678.0
2025-07-28 18:05:00,213.99,214.0,213.95,213.95,21.0
2025-07-28 18:06:00,213.9501,214.0,213.95,214.0,183.0
2025-07-28 18:07:00,213.9992,214.0,213.95,214.0,110.0
2025-07-28 18:08:00,213.9504,214.0,213.9501,213.9501,471.0
2025-07-28 18:09:00,213.955,214.0,213.95,213.96,405.0
2025-07-28 18:10:00,213.96,214.0,213.9501,213.9501,22.0
2025-07-28 18:11:00,213.95,213.98,213.95,213.98,4.0
2025-07-28 18:12:00,213.98,214.0,213.96,214.0,109.0
2025-07-28 18:13:00,213.97,213.99,213.95,213.96,174.0
2025-07-28 18:14:00,213.99,213.9988,213.95,213.95,98.0
2025-07-28 18:15:00,213.95,214.08,213.95,213.95,6028.0
2025-07-28 18:16:00,214.05,214.05,213.9512,213.98,68.0
2025-07-28 18:17:00,214.07,214.08,213.95,213.99,275.0
2025-07-28 18:18:00,214.08,214.08,214.05,214.05,42.0
2025-07-28 18:19:00,213.96,214.06,213.96,214.06,134.0
2025-07-28 18:20:00,214.06,214.07,214.05,214.05,128.0
2025-07-28 18:21:00,214.05,214.0501,214.05,214.0501,199.0
2025-07-28 18:22:00,214.05,214.07,214.05,214.0505,317.0
2025-07-28 18:23:00,214.05,214.0501,214.05,214.05,239.0
2025-07-28 18:24:00,214.05,214.07,214.05,214.07,727.0
2025-07-28 18:25:00,214.0501,214.06,214.05,214.05,223.0
2025-07-28 18:26:00,214.05,214.06,214.05,214.05,211.0
2025-07-28 18:27:00,214.06,214.06,214.05,214.05,825.0
2025-07-28 18:28:00,214.06,214.06,214.05,214.06,180.0
2025-07-28 18:29:00,214.05,214.06,214.05,214.06,175.0
2025-07-28 18:30:00,214.06,214.06,214.05,214.06,226.0
2025-07-28 18:31:00,214.06,214.0788,214.05,214.06,709.0
2025-07-28 18:32:00,214.01,214.05,214.01,214.05,69.0
2025-07-28 18:33:00,214.01,214.08,214.0,214.08,100.0
2025-07-28 18:34:00,214.04,214.06,214.01,214.05,176.0
2025-07-28 18:35:00,214.02,214.07,214.0,214.0,71.0
2025-07-28 18:36:00,214.03,214.06,214.0,214.03,210.0
2025-07-28 18:37:00,214.0,214.09,214.0,214.09,3966.0
2025-07-28 18:38:00,214.081,214.081,214.0,214.01,241.0
2025-07-28 18:39:00,214.07,214.07,214.0,214.06,107.0
2025-07-28 18:40:00,214.07,214.07,213.95,214.05,295.0
2025-07-28 18:41:00,214.0,214.07,214.0,214.01,210.0
2025-07-28 18:42:00,214.0682,214.07,214.02,214.05,244.0
2025-07-28 18:43:00,214.09,214.09,213.95,214.03,87.0
2025-07-28 18:44:00,214.03,214.05,214.0,214.05,247.0
2025-07-28 18:45:00,214.05,214.09,214.05,214.09,42.0
2025-07-28 18:46:00,214.0501,214.07,214.05,214.06,79.0
2025-07-28 18:47:00,214.09,214.12,214.05,214.12,313.0
2025-07-28 18:48:00,214.08,214.09,214.05,214.0894,821.0
2025-07-28 18:49:00,214.06,214.09,214.05,214.06,74.0
2025-07-28 18:50:00,214.05,214.09,214.05,214.05,125.0
2025-07-28 18:51:00,214.09,214.09,214.05,214.09,247.0
2025-07-28 18:52:00,214.09,214.09,214.05,214.07,526.0
2025-07-28 18:53:00,214.0802,214.1,214.07,214.1,1779.0
2025-07-28 18:54:00,214.12,214.28,214.12,214.28,6273.0
2025-07-28 18:55:00,214.12,214.28,214.12,214.2,265.0
2025-07-28 18:56:00,214.22,214.27,214.17,214.23,1644.0
2025-07-28 18:57:00,214.2,214.27,214.2,214.21,155.0
2025-07-28 18:58:00,214.25,214.28,214.12,214.27,1160.0
2025-07-28 18:59:00,214.27,214.28,214.12,214.15,442.0
2025-07-28 19:00:00,214.21,214.21,214.12,214.21,24.0
2025-07-28 19:01:00,214.1785,214.18,214.12,214.15,100.0
2025-07-28 19:02:00,214.1594,214.2,214.1301,214.1315,486.0
2025-07-28 19:03:00,214.15,214.2,214.13,214.19,1394.0
2025-07-28 19:04:00,214.15,214.2,214.13,214.1319,628.0
2025-07-28 19:05:00,214.13,214.2,214.13,214.1301,49.0
2025-07-28 19:06:00,214.14,214.2,214.13,214.15,78.0
2025-07-28 19:07:00,214.1999,214.2,214.12,214.2,148.0
2025-07-28 19:08:00,214.2,214.2,214.12,214.13,10.0
2025-07-28 19:09:00,214.2,214.2,214.128,214.2,20.0
2025-07-28 19:10:00,214.14,214.14,214.12,214.128,635.0
2025-07-28 19:11:00,214.13,214.2,214.12,214.2,4045.0
2025-07-28 19:12:00,214.12,214.2,214.12,214.2,30.0
2025-07-28 19:13:00,214.198,214.2,214.12,214.12,90.0
2025-07-28 19:14:00,214.18,214.2,214.18,214.18,428.0
2025-07-28 19:15:00,214.15,214.1796,214.12,214.15,321.0
2025-07-28 19:16:00,214.12,214.15,214.12,214.1492,630.0
2025-07-28 19:17:00,214.12,214.15,214.12,214.12,701.0
2025-07-28 19:18:00,214.12,214.15,214.12,214.12,717.0
2025-07-28 19:19:00,214.12,214.15,214.12,214.15,155.0
2025-07-28 19:20:00,214.1201,214.15,214.1201,214.15,776.0
2025-07-28 19:21:00,214.14,214.15,214.12,214.12,372.0
2025-07-28 19:22:00,214.12,214.1492,214.12,214.14,376.0
2025-07-28 19:23:00,214.15,214.15,214.12,214.12,1126.0
2025-07-28 19:24:00,214.12,214.14,214.12,214.12,707.0
2025-07-28 19:25:00,214.12,214.15,214.12,214.12,317.0
2025-07-28 19:26:00,214.15,214.15,214.12,214.14,499.0
2025-07-28 19:27:00,214.14,214.15,214.12,214.12,349.0
2025-07-28 19:28:00,214.14,214.15,214.12,214.14,141.0
2025-07-28 19:29:00,214.1201,214.1203,214.12,214.12,125.0
2025-07-28 19:30:00,214.1205,214.1205,214.12,214.12,197.0
2025-07-28 19:31:00,214.12,214.12,214.11,214.1199,627.0
2025-07-28 19:32:00,214.11,214.15,214.11,214.15,131.0
2025-07-28 19:33:00,214.15,214.15,214.11,214.12,819.0
2025-07-28 19:34:00,214.11,214.15,214.11,214.15,155.0
2025-07-28 19:35:00,214.15,214.15,214.12,214.1497,18.0
2025-07-28 19:36:00,214.13,214.15,214.1207,214.15,93.0
2025-07-28 19:37:00,214.13,214.15,214.13,214.15,405.0
2025-07-28 19:38:00,214.13,214.15,214.13,214.1492,211.0
2025-07-28 19:39:00,214.13,214.14,214.13,214.13,84.0
2025-07-28 19:40:00,214.1309,214.1309,214.13,214.13,301.0
2025-07-28 19:41:00,214.13,214.15,214.13,214.15,282.0
2025-07-28 19:42:00,214.1306,214.15,214.13,214.13,415.0
2025-07-28 19:43:00,214.13,214.14,214.13,214.13,281.0
2025-07-28 19:44:00,214.14,214.15,214.13,214.1305,367.0
2025-07-28 19:45:00,214.15,214.15,214.13,214.1301,702.0
2025-07-28 19:46:00,214.1115,214.15,214.1115,214.15,227.0
2025-07-28 19:47:00,214.11,214.15,214.11,214.15,1082.0
2025-07-28 19:48:00,214.15,214.15,214.11,214.11,361.0
2025-07-28 19:49:00,214.12,214.15,214.1105,214.15,331.0
2025-07-28 19:50:00,214.11,214.13,214.11,214.12,94.0
2025-07-28 19:51:00,214.13,214.15,214.11,214.1305,574.0
2025-07-28 19:52:00,214.14,214.1499,214.13,214.131,710.0
2025-07-28 19:53:00,214.13,214.14,214.13,214.14,136.0
2025-07-28 19:54:00,214.13,214.14,214.11,214.13,762.0
2025-07-28 19:55:00,214.11,214.14,214.11,214.13,587.0
2025-07-28 19:56:00,214.1399,214.14,214.12,214.12,1403.0
2025-07-28 19:57:00,214.1198,214.13,214.11,214.13,2752.0
2025-07-28 19:58:00,214.13,214.1302,214.11,214.1302,65.0
2025-07-28 19:59:00,214.13,214.13,214.11,214.12,711.0
2025-07-29 04:00:00,214.06,214.16,213.99,214.0,967.0
2025-07-29 04:01:00,213.99,214.01,213.9,213.94,976.0
2025-07-29 04:02:00,213.95,213.96,213.86,213.93,627.0
2025-07-29 04:03:00,213.94,213.99,213.93,213.98,492.0
2025-07-29 04:04:00,213.95,213.98,213.92,213.96,176.0
2025-07-29 04:05:00,213.95,213.98,213.95,213.98,342.0
2025-07-29 04:06:00,213.98,214.12,213.97,214.12,2499.0
2025-07-29 04:07:00,214.13,214.13,214.02,214.02,129.0
2025-07-29 04:08:00,214.0,214.07,213.99,214.04,273.0
2025-07-29 04:09:00,214.07,214.07,214.01,214.01,566.0
2025-07-29 04:10:00,214.0,214.0,213.96,213.99,593.0
2025-07-29 04:11:00,213.99,213.99,213.92,213.94,353.0
2025-07-29 04:12:00,213.92,213.99,213.91,213.99,184.0
2025-07-29 04:13:00,213.99,214.05,213.99,214.05,658.0
2025-07-29 04:14:00,214.07,214.1,214.03,214.03,475.0
2025-07-29 04:15:00,214.06,214.06,214.06,214.06,1.0
2025-07-29 04:16:00,214.07,214.1,214.06,214.08,343.0
2025-07-29 04:17:00,214.09,214.09,214.02,214.07,602.0
2025-07-29 04:18:00,214.0,214.07,214.0,214.07,1646.0
2025-07-29 04:19:00,214.05,214.14,214.05,214.14,415.0
2025-07-29 04:20:00,214.13,214.14,214.08,214.08,57.0
2025-07-29 04:21:00,214.16,214.16,214.11,214.11,13.0
2025-07-29 04:22:00,214.15,214.16,214.11,214.16,30.0
2025-07-29 04:23:00,214.15,214.15,214.15,214.15,22.0
2025-07-29 04:24:00,214.13,214.16,214.13,214.16,283.0
2025-07-29 04:25:00,214.1,214.16,214.1,214.14,287.0
2025-07-29 04:26:00,214.14,214.14,214.1,214.14,187.0
2025-07-29 04:27:00,214.14,214.14,214.11,214.13,12.0
2025-07-29 04:28:00,214.12,214.16,214.12,214.12,365.0
2025-07-29 04:29:00,214.15,214.16,214.15,214.16,397.0
2025-07-29 04:30:00,214.16,214.16,214.14,214.15,170.0
2025-07-29 04:31:00,214.11,214.11,214.1,214.11,40.0
2025-07-29 04:32:00,214.15,214.16,214.13,214.15,80.0
2025-07-29 04:33:00,214.13,214.13,214.13,214.13,65.0
2025-07-29 04:34:00,214.16,214.16,214.13,214.13,124.0
2025-07-29 04:35:00,214.16,214.2,214.15,214.19,545.0
2025-07-29 04:36:00,214.15,214.19,214.11,214.14,259.0
2025-07-29 04:37:00,214.11,214.11,214.1,214.11,78.0
2025-07-29 04:38:00,214.11,214.15,214.11,214.13,240.0
2025-07-29 04:39:00,214.15,214.15,214.1,214.11,722.0
2025-07-29 04:40:00,214.11,214.12,214.1,214.1,201.0
2025-07-29 04:41:00,214.1,214.1,214.1,214.1,137.0
2025-07-29 04:42:00,214.1,214.15,214.1,214.15,1133.0
2025-07-29 04:43:00,214.16,214.19,214.15,214.18,112.0
2025-07-29 04:44:00,214.19,214.19,214.19,214.19,13.0
2025-07-29 04:45:00,214.19,214.19,214.11,214.11,825.0
2025-07-29 04:46:00,214.12,214.12,214.07,214.08,85.0
2025-07-29 04:47:00,214.08,214.11,214.07,214.11,26.0
2025-07-29 04:48:00,214.1,214.1,214.1,214.1,1.0
2025-07-29 04:49:00,214.08,214.09,214.06,214.08,243.0
2025-07-29 04:50:00,214.08,214.09,214.08,214.09,60.0
2025-07-29 04:51:00,214.1,214.12,214.1,214.12,16.0
2025-07-29 04:52:00,214.12,214.14,214.12,214.13,92.0
2025-07-29 04:53:00,214.11,214.11,214.09,214.1,1105.0
2025-07-29 04:54:00,214.09,214.14,214.09,214.14,116.0
2025-07-29 04:55:00,214.1,214.1,214.06,214.06,228.0
2025-07-29 04:56:00,214.09,214.1,214.09,214.09,29.0
2025-07-29 04:57:00,214.07,214.07,214.04,214.04,998.0
2025-07-29 04:58:00,214.04,214.04,214.03,214.03,121.0
2025-07-29 04:59:00,214.04,214.04,214.02,214.03,37.0
2025-07-29 05:00:00,214.03,214.03,214.02,214.03,149.0
2025-07-29 05:01:00,214.02,214.06,214.02,214.06,93.0
2025-07-29 05:02:00,214.06,214.06,214.05,214.05,15.0
2025-07-29 05:03:00,214.08,214.08,214.04,214.04,16.0
2025-07-29 05:05:00,214.05,214.09,214.05,214.09,505.0
2025-07-29 05:06:00,214.07,214.15,214.07,214.09,857.0
2025-07-29 05:07:00,214.11,214.13,214.08,214.09,274.0
2025-07-29 05:08:00,214.07,214.09,214.05,214.09,337.0
2025-07-29 05:09:00,214.11,214.11,214.09,214.09,112.0
2025-07-29 05:10:00,214.1,214.11,214.07,214.11,65.0
2025-07-29 05:11:00,214.12,214.12,214.05,214.06,268.0
2025-07-29 05:12:00,214.05,214.06,214.05,214.06,15.0
2025-07-29 05:13:00,214.1,214.1,214.04,214.04,299.0
2025-07-29 05:14:00,214.06,214.08,214.04,214.05,149.0
2025-07-29 05:15:00,214.11,214.11,214.07,214.07,8.0
2025-07-29 05:16:00,214.07,214.07,214.04,214.07,51.0
2025-07-29 05:17:00,214.08,214.08,214.04,214.04,58.0
2025-07-29 05:18:00,214.05,214.05,214.04,214.04,137.0
2025-07-29 05:19:00,214.04,214.07,214.04,214.07,151.0
2025-07-29 05:20:00,214.06,214.06,214.01,214.06,551.0
2025-07-29 05:21:00,214.02,214.03,214.02,214.03,5.0
2025-07-29 05:22:00,214.06,214.06,214.02,214.03,544.0
2025-07-29 05:23:00,214.03,214.03,214.0,214.02,264.0
2025-07-29 05:24:00,214.02,214.05,214.01,214.02,115.0
2025-07-29 05:25:00,214.02,214.02,214.01,214.01,125.0
2025-07-29 05:26:00,214.01,214.02,213.96,213.97,1217.0
2025-07-29 05:27:00,213.99,214.01,213.98,213.99,263.0
2025-07-29 05:28:00,213.98,214.01,213.98,214.0,308.0
2025-07-29 05:29:00,214.0,214.01,213.98,214.01,186.0
2025-07-29 05:30:00,214.01,214.03,214.0,214.03,106.0
2025-07-29 05:31:00,214.04,214.08,214.04,214.04,353.0
2025-07-29 05:32:00,214.06,214.06,214.06,214.06,19.0
2025-07-29 05:33:00,214.04,214.06,214.02,214.06,42.0
2025-07-29 05:34:00,214.02,214.02,214.01,214.02,32.0
2025-07-29 05:35:00,214.03,214.03,214.02,214.02,48.0
2025-07-29 05:36:00,214.05,214.05,214.02,214.02,30.0
2025-07-29 05:37:00,214.02,214.02,214.0,214.01,300.0
2025-07-29 05:38:00,214.02,214.02,213.98,214.01,288.0
2025-07-29 05:39:00,213.99,214.0,213.98,214.0,134.0
2025-07-29 05:40:00,214.01,214.01,213.99,213.99,26.0
2025-07-29 05:41:00,213.98,214.0,213.98,214.0,7.0
2025-07-29 05:42:00,213.97,214.03,213.97,214.03,244.0
2025-07-29 05:43:00,214.04,214.04,214.01,214.04,37.0
2025-07-29 05:44:00,214.04,214.05,214.01,214.01,758.0
2025-07-29 05:45:00,214.01,214.03,214.01,214.03,429.0
2025-07-29 05:46:00,214.05,214.07,214.04,214.04,2945.0
2025-07-29 05:47:00,214.04,214.06,214.03,214.04,1147.0
2025-07-29 05:48:00,214.03,214.08,214.03,214.07,702.0
2025-07-29 05:49:00,214.06,214.07,214.05,214.07,191.0
2025-07-29 05:50:00,214.06,214.1,214.06,214.08,605.0
2025-07-29 05:51:00,214.07,214.08,214.06,214.06,213.0
2025-07-29 05:52:00,214.07,214.07,214.07,214.07,1.0
2025-07-29 05:53:00,214.07,214.09,214.07,214.07,46.0
2025-07-29 05:54:00,214.07,214.07,214.06,214.07,335.0
2025-07-29 05:55:00,214.07,214.08,214.0,214.06,2930.0
2025-07-29 05:56:00,214.06,214.1,214.06,214.1,687.0
2025-07-29 05:57:00,214.06,214.08,214.06,214.08,13.0
2025-07-29 05:58:00,214.09,214.1,214.08,214.1,29.0
2025-07-29 05:59:00,214.08,214.09,214.08,214.08,142.0
2025-07-29 06:00:00,214.06,214.12,214.06,214.1,427.0
2025-07-29 06:01:00,214.1,214.12,214.07,214.1,373.0
2025-07-29 06:02:00,214.07,214.1,214.07,214.1,295.0
2025-07-29 06:03:00,214.1,214.1,214.07,214.09,457.0
2025-07-29 06:04:00,214.08,214.1,214.05,214.06,1250.0
2025-07-29 06:05:00,214.05,214.05,214.04,214.04,32.0
2025-07-29 06:06:00,214.05,214.08,214.03,214.03,179.0
2025-07-29 06:07:00,214.03,214.07,214.02,214.07,80.0
2025-07-29 06:08:00,214.07,214.1,214.07,214.1,252.0
2025-07-29 06:09:00,214.09,214.1,214.09,214.1,416.0
2025-07-29 06:10:00,214.07,214.07,214.04,214.06,17.0
2025-07-29 06:11:00,214.03,214.06,214.03,214.06,14.0
2025-07-29 06:12:00,214.03,214.08,214.03,214.05,581.0
2025-07-29 06:13:00,214.05,214.05,214.05,214.05,12.0
2025-07-29 06:14:00,214.04,214.07,214.03,214.03,247.0
2025-07-29 06:15:00,214.03,214.05,214.03,214.05,309.0
2025-07-29 06:16:00,214.03,214.07,214.02,214.06,804.0
2025-07-29 06:17:00,214.05,214.07,214.01,214.01,66.0
2025-07-29 06:18:00,214.02,214.05,214.02,214.03,18.0
2025-07-29 06:19:00,214.07,214.07,214.02,214.02,128.0
2025-07-29 06:20:00,214.06,214.08,214.05,214.05,262.0
2025-07-29 06:21:00,214.05,214.05,214.04,214.04,27.0
2025-07-29 06:22:00,214.05,214.05,214.02,214.05,415.0
2025-07-29 06:23:00,214.05,214.06,214.02,214.04,200.0
2025-07-29 06:24:00,214.02,214.04,213.97,214.04,1583.0
2025-07-29 06:25:00,214.05,214.05,214.03,214.03,15.0
2025-07-29 06:26:00,214.05,214.09,214.04,214.07,249.0
2025-07-29 06:27:00,214.02,214.04,213.98,214.0,2354.0
2025-07-29 06:28:00,214.0,214.02,213.98,214.02,188.0
2025-07-29 06:29:00,214.04,214.04,214.0,214.03,312.0
2025-07-29 06:30:00,214.0,214.01,214.0,214.01,5.0
2025-07-29 06:31:00,214.01,214.02,214.0,214.02,29.0
2025-07-29 06:32:00,214.02,214.03,214.0,214.01,600.0
2025-07-29 06:33:00,214.01,214.01,214.0,214.01,320.0
2025-07-29 06:34:00,214.0,214.01,213.98,213.98,337.0
2025-07-29 06:35:00,214.0,214.01,213.98,214.01,71.0
2025-07-29 06:36:00,214.0,214.02,213.98,213.98,358.0
2025-07-29 06:37:00,214.0,214.05,214.0,214.02,458.0
2025-07-29 06:38:00,214.0,214.03,213.97,214.02,1185.0
2025-07-29 06:39:00,214.04,214.04,213.99,213.99,323.0
2025-07-29 06:40:00,213.99,213.99,213.95,213.98,9.0
2025-07-29 06:41:00,213.95,213.95,213.92,213.95,667.0
2025-07-29 06:42:00,213.91,213.94,213.9,213.91,774.0
2025-07-29 06:43:00,213.91,213.94,213.91,213.94,416.0
2025-07-29 06:44:00,213.9,213.93,213.88,213.88,245.0
2025-07-29 06:45:00,213.87,213.88,213.86,213.86,505.0
2025-07-29 06:46:00,213.91,213.91,213.85,213.87,305.0
2025-07-29 06:47:00,213.88,213.88,213.87,213.87,262.0
2025-07-29 06:48:00,213.87,213.87,213.85,213.87,383.0
2025-07-29 06:49:00,213.87,213.87,213.85,213.87,461.0
2025-07-29 06:50:00,213.87,213.88,213.86,213.86,419.0
2025-07-29 06:51:00,213.87,213.87,213.84,213.87,1088.0
2025-07-29 06:52:00,213.86,213.87,213.82,213.83,904.0
2025-07-29 06:53:00,213.84,213.85,213.8,213.81,1325.0
2025-07-29 06:54:00,213.82,213.84,213.8,213.83,765.0
2025-07-29 06:55:00,213.84,213.85,213.82,213.82,290.0
2025-07-29 06:56:00,213.81,213.81,213.8,213.81,326.0
2025-07-29 06:57:00,213.81,213.86,213.79,213.83,2125.0
2025-07-29 06:58:00,213.82,213.84,213.82,213.84,12.0
2025-07-29 06:59:00,213.83,213.83,213.8,213.82,607.0
2025-07-29 07:00:00,213.82,213.93,213.8,213.86,3705.0
2025-07-29 07:01:00,213.85,213.92,213.84,213.9,719.0
2025-07-29 07:02:00,213.9,213.95,213.89,213.92,1033.0
2025-07-29 07:03:00,213.95,213.95,213.91,213.91,491.0
2025-07-29 07:04:00,213.9,213.92,213.89,213.91,867.0
2025-07-29 07:05:00,213.91,213.95,213.88,213.93,1063.0
2025-07-29 07:06:00,213.93,213.95,213.9,213.93,1145.0
2025-07-29 07:07:00,213.93,213.93,213.91,213.92,167.0
2025-07-29 07:08:00,213.92,213.92,213.9,213.9,959.0
2025-07-29 07:09:00,213.88,213.92,213.87,213.92,847.0
2025-07-29 07:10:00,213.9,213.92,213.89,213.89,450.0
2025-07-29 07:11:00,213.89,213.95,213.84,213.88,1695.0
2025-07-29 07:12:00,213.86,213.9,213.86,213.88,131.0
2025-07-29 07:13:00,213.88,213.92,213.85,213.89,1252.0
2025-07-29 07:14:00,213.92,213.92,213.91,213.92,12.0
2025-07-29 07:15:00,213.9,213.93,213.9,213.91,162.0
2025-07-29 07:16:00,213.91,213.91,213.89,213.89,206.0
2025-07-29 07:17:00,213.89,213.9,213.89,213.9,11.0
2025-07-29 07:18:00,213.9,213.92,213.9,213.92,148.0
2025-07-29 07:19:00,213.92,213.92,213.86,213.89,1095.0
2025-07-29 07:20:00,213.89,213.9,213.87,213.88,174.0
2025-07-29 07:21:00,213.88,213.92,213.88,213.9,421.0
2025-07-29 07:22:00,213.91,213.92,213.9,213.91,953.0
2025-07-29 07:23:00,213.9,213.92,213.89,213.9,146.0
2025-07-29 07:24:00,213.9,213.91,213.88,213.88,37.0
2025-07-29 07:25:00,213.87,214.06,213.87,214.05,5253.0
2025-07-29 07:26:00,214.03,214.03,213.89,213.89,2483.0
2025-07-29 07:27:00,213.9,213.9,213.89,213.89,151.0
2025-07-29 07:28:00,213.89,213.89,213.89,213.89,574.0
2025-07-29 07:29:00,213.89,213.91,213.88,213.88,364.0
2025-07-29 07:30:00,213.88,213.895,213.85,213.895,102.0
2025-07-29 07:31:00,213.89,213.89,213.88,213.88,377.0
2025-07-29 07:32:00,213.89,213.89,213.81,213.81,2149.0
2025-07-29 07:33:00,213.87,213.87,213.85,213.85,11.0
2025-07-29 07:34:00,213.91,213.92,213.91,213.91,266.0
2025-07-29 07:35:00,213.91,213.91,213.88,213.9,400.0
2025-07-29 07:36:00,213.88,213.88,213.82,213.82,559.0
2025-07-29 07:37:00,213.83,213.86,213.78,213.85,1689.0
2025-07-29 07:38:00,213.87,213.9,213.85,213.85,559.0
2025-07-29 07:39:00,213.87,213.87,213.83,213.84,34.0
2025-07-29 07:40:00,213.82,213.86,213.82,213.84,47.0
2025-07-29 07:41:00,213.86,213.95,213.84,213.9,1016.0
2025-07-29 07:42:00,213.9,213.91,213.89,213.91,240.0
2025-07-29 07:43:00,213.91,213.95,213.91,213.95,37.0
2025-07-29 07:44:00,213.91,213.94,213.9,213.91,285.0
2025-07-29 07:45:00,213.95,213.96,213.94,213.95,224.0
2025-07-29 07:46:00,213.96,214.0,213.95,214.0,2251.0
2025-07-29 07:47:00,213.99,214.04,213.99,214.01,1186.0
2025-07-29 07:48:00,214.01,214.02,214.0,214.0,272.0
2025-07-29 07:49:00,214.0,214.0,213.98,214.0,399.0
2025-07-29 07:50:00,213.98,214.01,213.97,214.0,1189.0
2025-07-29 07:51:00,214.0,214.02,213.8,213.8,7011.0
2025-07-29 07:52:00,213.8,213.82,213.75,213.8,2743.0
2025-07-29 07:53:00,213.83,213.83,213.8,213.8,233.0
2025-07-29 07:54:00,213.89,213.92,213.89,213.92,121.0
2025-07-29 07:55:00,213.92,213.92,213.9,213.9,12.0
2025-07-29 07:56:00,213.92,213.99,213.92,213.95,620.0
2025-07-29 07:57:00,213.98,213.99,213.95,213.96,1104.0
2025-07-29 07:58:00,213.95,214.03,213.95,214.0,670.0
2025-07-29 07:59:00,214.0,214.03,213.97,214.03,1417.0
2025-07-29 08:00:00,214.05,214.2,213.75,214.08,927479.0
2025-07-29 08:01:00,214.05,214.1,213.8,214.08,1168.0
2025-07-29 08:02:00,213.9497,214.07,213.9497,214.05,541.0
2025-07-29 08:03:00,214.05,214.07,214.0,214.0,791.0
2025-07-29 08:04:00,213.99,214.06,213.99,214.0,260.0
2025-07-29 08:05:00,214.04,214.05,213.94,213.95,125.0
2025-07-29 08:06:00,214.0496,214.1,213.98,214.07,1802.0
2025-07-29 08:07:00,214.05,214.0713,213.99,214.03,655.0
2025-07-29 08:08:00,213.94,214.07,213.94,213.99,444.0
2025-07-29 08:09:00,214.0,214.06,213.99,214.0,1512.0
2025-07-29 08:10:00,214.06,214.06,213.95,213.95,10292.0
2025-07-29 08:11:00,213.95,214.0,213.9,213.97,604.0
2025-07-29 08:12:00,214.0,214.0,213.93,213.94,154.0
2025-07-29 08:13:00,213.95,214.07,213.91,214.0357,3169.0
2025-07-29 08:14:00,213.93,214.05,213.9,214.05,289.0
2025-07-29 08:15:00,213.9,214.04,213.9,213.98,227.0
2025-07-29 08:16:00,214.0,214.0,213.94,213.94,318.0
2025-07-29 08:17:00,213.95,214.0,213.91,213.96,238.0
2025-07-29 08:18:00,213.99,213.99,213.95,213.956,409.0
2025-07-29 08:19:00,213.95,214.02,213.95,213.9518,1437.0
2025-07-29 08:20:00,213.97,214.0,213.95,213.99,1271.0
2025-07-29 08:21:00,213.96,214.02,213.96,213.9672,981.0
2025-07-29 08:22:00,213.96,214.02,213.957,213.957,383.0
2025-07-29 08:23:00,213.956,213.9805,213.956,213.9805,84.0
2025-07-29 08:24:00,213.99,214.05,213.98,214.019,1111.0
2025-07-29 08:25:00,214.0,214.0417,213.98,214.0,667.0
2025-07-29 08:26:00,213.97,214.0,213.94,213.9581,1426.0
2025-07-29 08:27:00,213.96,213.99,213.92,213.92,188.0
2025-07-29 08:28:00,213.92,213.99,213.9,213.98,837.0
2025-07-29 08:29:00,213.98,214.05,213.98,214.02,2272.0
2025-07-29 08:30:00,214.0,214.05,214.0,214.04,380.0
2025-07-29 08:31:00,214.03,214.07,214.03,214.05,3173.0
2025-07-29 08:32:00,214.07,214.07,214.01,214.026,532.0
2025-07-29 08:33:00,214.05,214.07,214.02,214.05,171.0
2025-07-29 08:34:00,214.05,214.05,214.02,214.02,410.0
2025-07-29 08:35:00,214.0208,214.05,214.0,214.0,1005.0
2025-07-29 08:36:00,214.0001,214.05,214.0,214.05,701.0
2025-07-29 08:37:00,214.05,214.05,214.03,214.04,1951.0
2025-07-29 08:38:00,214.011,214.05,214.01,214.03,169.0
2025-07-29 08:39:00,214.02,214.05,213.99,214.0,884.0
2025-07-29 08:40:00,214.0,214.03,213.98,213.99,853.0
2025-07-29 08:41:00,214.04,214.04,214.0,214.0,214.0
2025-07-29 08:42:00,214.01,214.04,213.98,214.0,1588.0
